MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
1.43736697,156.6710965,18798.73901,1.610743694,178.6640257,20880.69061,2.08942782,197.4637955,21886.99158,13.29138349,196.5609968,29832.40463,35.01074829,216.6523691,38388.04942,1.43736697,156.6710965,18798.73901,1.610743694,178.6640257,20880.69061,2.08942782,197.4637955,21886.99158,13.29138349,196.5609968,29832.40463,35.01074829,216.6523691,38388.04942,1.43736697,156.6710965,137.1084936,516.3424295,18798.73901,-0.023356653,-0.000880275,1.610743694,178.6640257,144.5015246,523.3833421,20880.69191,-4.601657125,-0.011737165,2.089424445,197.4640171,147.9425447,526.4664064,29279.38134,-262.1587394,-0.012706588,12.64963374,200.0187781,172.7020162,575.1489018,292404.1947,-18700.74957,-0.200773034,23.76420399,190.8420151,173.837237,524.3714885,296819.7153,-21088.63495,-0.223249538,1.43736697,1.020641107,1.398265633,1.610743694,1.211282491,1.551907553,2.089424445,1.384093645,1.563129937,12.64963374,1420714.614,2.1371E+15,23.76420399,40690230.22,5.96E+16,1.43736697,156.6710965,137.1084936,516.3424295,18798.73901,-0.023356653,-0.000880275,1.610743694,178.6640257,144.5015246,523.3833421,20880.69191,-4.601657125,-0.011737165,2.089424445,197.4640171,147.9425447,526.4664064,29279.38134,-262.1587394,-0.012706588,12.6376978,200.1377992,172.7401028,575.6819671,292488.7112,-18816.55084,-0.201942725,23.12198129,194.0873509,175.1257184,537.7714844,300583.9615,-26168.95798,-0.273268655
1,380,0,1,380,0,1.000000303,379.9999448,0.01670859,3.752088932,245.4508303,28459.61226,30.90960107,221.9370582,37981.41712,1,380,0,1,380,0,1.000000303,379.9999448,0.01670859,3.752088932,245.4508303,28459.61226,30.90960107,221.9370582,37981.41712,1,380,0,621.662024,0.037450323,-3.16E-36,0,1,380,0,621.6182821,7.361345455,-3.36E-20,0,1.000000303,379.9999448,0.129261517,618.5263107,19448.43321,-0.000119588,-6.63E-06,3.619209434,249.748208,167.5180923,594.2751173,292229.562,-15905.80316,-0.176050661,21.30170437,199.7219611,174.3605668,527.6681201,296838.3228,-20518.54187,-0.216562438,1,22.71892285,0,1,22.71892285,0,1.000000303,22.7189164,0.000138234,3.619209434,1028172.562,1.54701E+15,21.30170437,38780044.69,5.69E+16,1,380,0,621.662024,0.037450323,-3.16E-36,0,1,380,0,621.6182821,7.361345455,-3.36E-20,0,1.000000303,379.9999448,0.129261517,618.5263107,19448.43321,-0.000119588,-6.63E-06,3.616738001,249.8683024,167.5122871,594.8014435,292312.5996,-16003.66297,-0.177114491,20.753055,203.0456778,175.4321081,541.0691425,300594.9395,-25552.8396,-0.266368832
1.34691402,146.8745032,18853.90874,1.52982581,174.747874,22320.73233,1.809178811,206.4405691,24374.78496,4.673478992,207.0531333,27786.12889,31.84422366,217.0401871,37528.31596,1.34691402,146.8745032,18853.90874,1.52982581,174.747874,22320.73233,1.809178811,206.4405691,24374.78496,4.673478992,207.0531333,27786.12889,31.84422366,217.0401871,37528.31596,1.34691402,146.8745032,137.3095362,498.1446775,18853.90874,-1.18E-37,0,1.52982581,174.747874,149.4012461,507.0629344,22320.73233,-3.07E-21,0,1.809178811,206.4405691,156.1242613,518.8388095,24374.78496,0.000135703,1.66E-05,4.543383449,209.3051747,166.3775359,560.0224199,202535.2367,-11258.31004,-0.151069072,22.25664878,193.7137807,172.6353918,524.8125666,281231.0694,-19492.30366,-0.213514759,1.34691402,6.078326252,96.06377229,1.52982581,8.067939248,113.7278098,1.809178811,10.33017612,124.1935424,4.543383449,801871.5539,1.2067E+15,22.25664878,37037642.01,5.44E+16,1.34691402,146.8745032,137.3095362,498.1446775,18853.90874,-1.18E-37,0,1.52982581,174.747874,149.4012461,507.0629344,22320.73233,-3.07E-21,0,1.809178811,206.4405691,156.1242613,518.8388095,24374.78496,0.000135703,1.66E-05,4.540963795,209.3772721,166.3925304,560.3690894,202537.5022,-11322.4539,-0.151915487,21.70915987,196.7328735,173.7355623,537.4360418,284346.0135,-24258.96006,-0.262597311
1.000000013,60.00000115,0.000349065,1.000023978,60.00275133,0.850890213,1.045276243,66.34308758,1944.44679,4.232058281,172.305707,25122.83315,31.69124842,212.0848699,37097.75925,1.000000013,60.00000115,0.000349065,1.000023978,60.00275133,0.850890213,1.045276243,66.34308758,1944.44679,4.232058281,172.305707,25122.83315,31.69124842,212.0848699,37097.75925,1,60,0,84.85281374,0,4.24E-84,0,1,60,0,84.85281374,0,9.19E-50,0,1,60,0,84.85281374,1.36E-12,1.76E-15,0,1.076008265,62.34123513,33.06121885,89.42621694,2103.867178,328.3406546,0.234236394,5.534334751,211.1111699,236.8669803,314.2444658,81956.94069,24928.44667,0.430578372,1,46.56390595,0,1,46.56390595,0,1,46.56390595,6.14E-11,1.076008265,1889910.732,2.84193E+15,5.534334751,140512269.7,1.92E+17,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,4.55E-13,8.47E-71,0,1.0410088,60,6.74E-07,84.85281374,1.02E-12,4.77E-29,7.42E-17,2.240790457,60,1.17E-06,84.85281374,1.93E-12,-6.54E-29,-4.80E-17
1,380,0,1,380,1.09E-08,1.000049627,379.984435,4.978318051,2.563868032,253.3138909,25586.64357,29.68825906,217.7408139,36765.91133,1,380,0,1,380,1.09E-08,1.000049627,379.984435,4.978318051,2.563868032,253.3138909,25586.64357,29.68825906,217.7408139,36765.91133,1,380,0,609.0779917,0,-1.37E-96,0,1,380,0,609.0779917,0,-2.04E-56,0,1.00000215,379.9996269,0.342267535,609.0777603,0.117179175,-8.77E-16,-4.89E-14,2.161092293,288.2906146,148.7150495,594.0773797,201849.9005,-2589.943872,-0.038880557,20.41817933,202.8373277,173.0887082,528.2482208,281247.721,-16643.73371,-0.181834627,1,19.68284416,0,1,19.68284416,0,1.00000215,19.68282406,0.000454993,2.161092293,430831.4675,6.48483E+14,20.41817933,35223688.78,5.18E+16,1,380,0,609.0779917,0,-1.37E-96,0,1,380,0,609.0779917,0,-2.04E-56,0,1.00000215,379.9996269,0.342267535,609.0777603,0.117179175,-8.77E-16,-4.89E-14,2.160473934,288.3519476,148.6921284,594.4085463,201850.7425,-2605.644116,-0.039122125,19.94051362,205.9235658,173.9834016,540.8679973,284355.1744,-20779.92323,-0.224617165
1.191338635,116.4309435,13292.03619,1.370750378,150.9283871,19454.68261,1.718426075,197.2681462,23986.90981,3.480457103,199.4951293,25419.66795,30.59022969,212.78038,36292.12159,1.191338635,116.4309435,13292.03619,1.370750378,150.9283871,19454.68261,1.718426075,197.2681462,23986.90981,3.480457103,199.4951293,25419.66795,30.59022969,212.78038,36292.12159,1.191338635,116.4309435,115.2910933,1058.423434,13292.03619,-2.43E-127,0,1.370750378,150.9283871,139.4800438,1062.771555,19454.68261,-4.86E-75,0,1.718391968,197.2708707,154.8774093,1070.335821,23987.01191,-0.045509301,-0.000554488,3.090784963,216.3701745,160.5469948,845.3296732,160468.7722,-6302.009808,-0.098632411,21.35075937,196.4283132,171.4421275,556.0005858,282355.4344,-12498.84425,-0.137574259,1.191338635,3.561748427,49.72694571,1.370750378,5.671770744,72.78207284,1.718391968,8.50629132,89.73803953,3.090784963,291439.3728,4.38712E+14,21.35075937,33573925.99,4.94E+16,1.191338635,116.4309435,115.2910933,1058.423434,13292.03619,-2.43E-127,0,1.370750378,150.9283871,139.4800438,1062.771555,19454.68261,-4.86E-75,0,1.718391968,197.2708707,154.8774093,1070.335821,23987.01191,-0.045509301,-0.000554488,3.090186721,216.3977365,160.5503121,845.5817615,160336.2711,-6307.706943,-0.098761455,20.87467089,199.2205348,172.3749168,568.7416645,284521.8373,-16055.85586,-0.175102439
1,60,0,1,60,2.93E-07,1.000339383,60.04657066,14.52848659,2.483174341,143.3189974,19863.44365,29.0891327,207.5282337,35819.34359,1,60,0,1,60,2.93E-07,1.000339383,60.04657066,14.52848659,2.483174341,143.3189974,19863.44365,29.0891327,207.5282337,35819.34359,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000408464,60,6.74E-07,60,4.55E-13,0,0,1.855140463,60,9.54E-07,60,9.09E-13,0,0,1,122.3476741,0,1,122.3476741,0,1,122.3476741,0,1.000408464,302618.9861,4.55366E+14,1.855140463,346471921.9,4.02E+17,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1.000408464,60,6.74E-07,60,4.55E-13,0,0,1.855140463,60,9.54E-07,60,9.09E-13,0,0
1,110,0,1,110,0,1,110,0,1.001146646,110.2224638,89.22987426,5.026732338,258.3577717,36850.59612,1,110,0,1,110,0,1,110,0,1.001146646,110.2224638,89.22987426,5.026732338,258.3577717,36850.59612,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000272317,109.9980012,0.199928859,109.9980012,0.039971549,0,0,1.818473051,105.621671,8.270236689,105.621671,68.39681489,0,0,1,125.0236161,0,1,125.0236161,0,1,125.0236161,0,1.000272317,150599.2193,2.26541E+14,1.818473051,329614435.7,3.88E+17,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000272317,109.9980012,0.199928859,109.9980012,0.039971549,0,0,1.818473051,105.621671,8.270236689,105.621671,68.39681489,0,0
1,364,0,1,364,0,1,364,0,1.016627424,360.3906575,1108.362015,18.63244543,215.9260453,35140.42303,1,364,0,1,364,0,1,364,0,1.016627424,360.3906575,1108.362015,18.63244543,215.9260453,35140.42303,1,364,0,1113.193604,0,-2.14E-254,0,1,364,0,1113.193604,0,-4.22E-151,0,1,364,0,1113.193143,0.280827624,-4.12E-27,0,1.00881947,362.709366,20.35209547,894.0493767,158385.7014,-84.21801119,-0.010397732,12.88367301,209.4348282,170.6499019,560.727667,282327.3513,-7887.051234,-0.087215463,1,84.53065681,0,1,84.53065681,0,1,84.53065681,0,1.00881947,2631.661473,3.83611E+12,12.88367301,30968004.42,4.57E+16,1,364,0,1113.193604,0,-2.14E-254,0,1,364,0,1113.193604,0,-4.22E-151,0,1,364,0,1113.193143,0.280827624,-4.12E-27,0,1.008817762,362.7098545,20.34864726,894.2812608,158251.2823,-84.27716356,-0.010411217,12.61868573,212.2789047,171.2882092,573.4462423,284483.0786,-11342.6318,-0.124485615
1.352904327,375.8264091,49.35859364,1.535296236,374.4214416,58.13662079,1.811953946,372.8302465,63.31069074,1.995668942,370.2166071,649.1094335,19.59367227,224.2998689,34650.77072,1.352904327,375.8264091,49.35859364,1.535296236,374.4214416,58.13662079,1.811953946,372.8302465,63.31069074,1.995668942,370.2166071,649.1094335,19.59367227,224.2998689,34650.77072,1.352904327,375.8264091,7.02556714,381.5776327,49.35859364,-7.81E-256,0,1.535296236,374.4214416,7.624737424,380.1939188,58.13662079,-3.81E-152,0,1.811953946,372.8302465,7.956801539,378.6269836,63.31069074,-8.94E-28,0,1.988021954,371.4067719,16.75096609,377.8971873,3592.38866,-51.64941761,-0.051522667,13.85686275,221.7439038,170.1992634,526.5700783,273563.9773,-17700.16148,-0.199395056,1.352904327,22.27191098,1367.910612,1.535296236,29.66819795,1611.182464,1.811953946,38.04485798,1754.575229,1.988021954,1308.053886,1.9065E+12,13.85686275,28733154.82,4.24E+16,1.352904327,375.8264091,7.02556714,381.5776327,49.35859364,-7.81E-256,0,1.535296236,374.4214416,7.624737424,380.1939188,58.13662079,-3.81E-152,0,1.811953946,372.8302465,7.956801539,378.6269836,63.31069074,-8.94E-28,0,1.988020282,371.4070221,16.74875267,377.8974317,3592.388895,-51.6666072,-0.051546582,13.59242689,224.6182093,170.5826036,537.1002921,276234.8133,-21141.76066,-0.236471452
1.160821232,108.9236331,11463.27502,1.427797226,158.4093665,19978.95793,2.183484065,232.3070105,23404.31472,2.912449714,265.7627497,21292.22517,20.51039187,216.5818365,34123.54112,1.160821232,108.9236331,11463.27502,1.427797226,158.4093665,19978.95793,2.183484065,232.3070105,23404.31472,2.912449714,265.7627497,21292.22517,20.51039187,216.5818365,34123.54112,1.160821232,108.9236331,107.0666849,225.9986613,26619.57786,-2122.536201,-0.127899858,1.427797226,158.4093665,141.3469417,246.4034466,30825.83522,-5846.134972,-0.269947971,2.183484065,232.3070105,152.9846878,292.1814886,32501.81775,-11429.25361,-0.4974787,2.905121605,266.2797537,145.7354518,317.2185885,31224.50239,-13372.603,-0.606516153,14.79796592,211.2192206,168.9337843,485.6967224,243234.5587,-20037.28035,-0.241331859,1.160821232,3.614942635,245.4906344,1.427797226,9.319585824,659.8794835,2.183484065,20.90236879,1298.792931,2.905121605,858.0075339,1.25025E+12,14.79796592,26791458.62,3.96E+16,1.160821232,108.9236331,107.0666849,225.9986613,26619.57786,-2122.536201,-0.127899858,1.427797226,158.4093665,141.3469417,246.4034466,30825.83522,-5846.134972,-0.269947971,2.183484065,232.3070105,152.9846878,292.1814886,32501.81775,-11429.25361,-0.4974787,2.905120002,266.2798597,145.735422,317.2187075,31224.50191,-13372.63873,-0.6065178,14.53465402,213.705104,169.4353645,493.76264,245516.1203,-23125.69681,-0.276404751
1.694341103,268.9128858,22470.39529,2.048940981,266.5582276,22496.68603,2.970205528,282.0318488,20396.06983,3.882667729,295.1851104,18303.76306,21.48932131,224.1864584,33720.51405,1.694341103,268.9128858,22470.39529,2.048940981,266.5582276,22496.68603,2.970205528,282.0318488,20396.06983,3.882667729,295.1851104,18303.76306,21.48932131,224.1864584,33720.51405,1.694341103,268.9128858,149.9012852,333.9538549,32895.49993,2566.416653,0.11045646,2.048940981,266.5582276,149.988953,326.6105017,32514.21596,3133.167337,0.136339584,2.970205528,282.0318488,142.8148096,333.0847323,30407.33257,-1305.813165,-0.060885291,3.875414555,295.6237748,135.0346609,342.2223573,29263.8662,-6073.655462,-0.297301107,15.78276381,221.9132145,168.5852544,490.4418638,243220.7847,-19912.28087,-0.24032216,1.694341103,1.568922053,103.5087301,2.048940981,4.843468629,358.836867,2.970205528,13.91494562,957.7126511,3.875414555,636.6481836,9.27637E+11,15.78276381,25093944.88,3.72E+16,1.694341103,268.9128858,149.9012852,333.9538549,32895.49993,2566.416653,0.11045646,2.048940981,266.5582276,149.988953,326.6105017,32514.21596,3133.167337,0.136339584,2.970205528,282.0318488,142.8148096,333.0847323,30407.33257,-1305.813165,-0.060885291,3.875412969,295.6238654,135.0346141,342.2224634,29263.86411,-6073.688453,-0.297302777,15.5197224,224.420173,168.8952157,498.4938187,245494.8184,-22956.00605,-0.275254051
1.000037883,331.9976101,1.001982398,1.003320452,331.7834229,88.57823847,1.348879745,319.0760341,5754.080265,4.134145479,304.0901888,14124.84228,22.03398656,229.0795149,32693.72337,1.000037883,331.9976101,1.001982398,1.003320452,331.7834229,88.57823847,1.348879745,319.0760341,5754.080265,4.134145479,304.0901888,14124.84228,22.03398656,229.0795149,32693.72337,1.000037883,331.9976101,1.000990708,342.4962095,5369.707109,-0.016574626,-0.000225964,1.003320452,331.7834229,9.41160127,348.6741678,11241.43246,-3.812626463,-0.003820821,1.348879745,319.0760341,75.85565414,346.5208211,17883.43124,-1268.43037,-0.128504651,4.128290612,304.4352245,118.5762116,337.0358046,23713.00126,-6358.960323,-0.388088026,16.44834465,228.6060938,165.4844326,469.4526758,234781.4268,-24446.20379,-0.305921294,1.000037883,3.089703407,0.004008713,1.003320452,3.095564849,1.197701914,1.348879745,5.889630804,270.1765327,4.128290612,483.1806877,7.02935E+11,16.44834465,23568323.77,3.49E+16,1.000037883,331.9976101,1.000990708,342.4962095,5369.707109,-0.016574626,-0.000225964,1.003320452,331.7834229,9.41160127,348.6741678,11241.43246,-3.812626463,-0.003820821,1.348879745,319.0760341,75.85565414,346.5208211,17883.43124,-1268.43037,-0.128504651,4.128289332,304.4352959,118.5761605,337.0358817,23712.99878,-6358.982381,-0.388089479,16.19087679,231.0646449,165.6334045,476.445068,237101.4816,-27355.8177,-0.340328301
1.302552949,127.7850978,12617.52278,1.489678039,153.3667343,15616.80033,2.062013948,196.3435791,18960.953,5.036467443,256.8169379,20340.86549,22.98136461,221.9833516,32377.98781,1.302552949,127.7850978,12617.52278,1.489678039,153.3667343,15616.80033,2.062013948,196.3435791,18960.953,5.036467443,256.8169379,20340.86549,22.98136461,221.9833516,32377.98781,1.302552949,127.7850978,112.3277471,257.9795183,27689.61107,-5012.037353,-0.284209384,1.489678039,153.3667343,124.967197,271.0856357,29179.50922,-7116.974911,-0.36274567,2.062013948,196.3435791,137.6987763,288.6280938,30994.35871,-9298.279607,-0.431250849,5.03075091,257.0396709,142.5477966,311.2104177,30500.70811,-11223.32897,-0.522041991,17.40906242,219.2657807,165.0563871,443.5610959,211649.4275,-24112.20138,-0.318867311,1.302552949,0.982499712,1.344359231,1.489678039,1.249121688,2.063186371,2.062013948,3.200671407,146.8298672,5.03075091,387.2038172,5.63207E+11,17.40906242,22214527.52,3.30E+16,1.302552949,127.7850978,112.3277471,257.9795183,27689.61107,-5012.037353,-0.284209384,1.489678039,153.3667343,124.967197,271.0856357,29179.50922,-7116.974911,-0.36274567,2.062013948,196.3435791,137.6987763,288.6280938,30994.35871,-9298.279607,-0.431250849,5.030749661,257.0397164,142.5477851,311.2104696,30500.70826,-11223.34826,-0.522042895,17.15220946,221.4411241,165.3204365,449.2727536,213547.2546,-26703.66817,-0.350986622
1.076650103,64.82583402,1202.112035,1.272221754,79.97800784,4807.742131,2.170132574,133.516275,14842.5498,5.759051209,222.6417013,22367.20207,23.85152814,215.192032,32074.46586,1.076650103,64.82583402,1202.112035,1.272221754,79.97800784,4807.742131,2.170132574,133.516275,14842.5498,5.759051209,222.6417013,22367.20207,23.85152814,215.192032,32074.46586,1,60,0,84.85281374,0,1.56E-242,0,1,60,0,84.85281374,0,7.64E-145,0,1,60,0,84.85281374,0,3.51E-47,0,1.000759388,60.00177656,0.913000929,84.85624853,1.594173232,0.239405224,0.224942875,3.678737899,170.0342642,213.0127139,260.7544477,69346.63813,24930.97644,0.511088264,1,104.6856482,0,1,104.6856482,0,1,104.6856482,0,1.000759388,1538.692235,2.1592E+12,3.678737899,102316516.5,1.44E+17,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,2.50E-165,0,1.000734687,60,0,84.85281374,0,1.75E-38,0,2.084591119,60,9.54E-07,84.85281374,1.02E-12,-7.98E-30,-1.24E-17
1,110,0,1,110,0,1,110,0,1.000173856,110.0000387,0.015519039,3.114729961,210.7267496,29817.24161,1,110,0,1,110,0,1,110,0,1.000173856,110.0000387,0.015519039,3.114729961,210.7267496,29817.24161,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000173704,109.9999997,0.002634902,109.9999997,6.94E-06,0,0,1.765025704,108.1022745,5.861155789,108.1022745,34.35314718,0,0,1,124.914742,0,1,124.914742,0,1,124.914742,0,1.000173704,151.0481915,39348137026,1.765025704,142866837.6,1.95E+17,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000173704,109.9999997,0.002634902,109.9999997,6.94E-06,0,0,1.765025704,108.1022745,5.861155789,108.1022745,34.35314718,0,0
1,364,0,1,364,0,1,364,0,1.026443333,360.3583137,1077.746747,14.92235602,225.1641817,31309.53371,1,364,0,1,364,0,1,364,0,1.026443333,360.3583137,1077.746747,14.92235602,225.1641817,31309.53371,1,364,0,427.4580689,24647.77231,-6.99E-115,0,1,364,0,427.1557874,24648.71814,-2.36E-67,0,1,364,0,421.0123222,24518.00426,-8.61E-20,0,1.021826918,361.7152546,25.94616354,402.0204685,22756.29816,-463.0621389,-0.118334226,11.10441892,232.2997107,162.8090311,450.1467747,211555.8443,-22931.53768,-0.307439849,1,78.48521495,0,1,78.48521495,0,1,78.48521495,0,1.021826918,85.07965437,12030495030,11.10441892,20214022.21,3.00E+16,1,364,0,427.4580689,24647.77231,-6.99E-115,0,1,364,0,427.1557874,24648.71814,-2.36E-67,0,1,364,0,421.0123222,24518.00426,-8.61E-20,0,1.021826913,361.7152561,25.94615514,402.020481,22756.30128,-463.0628327,-0.118334434,10.95533852,234.4538554,162.8552868,455.8272107,213445.2224,-25411.93801,-0.339064334
1.237839509,351.0742533,39.73701901,1.422445219,352.7517637,53.4489607,1.750337755,354.8589071,62.69790703,1.997380007,354.1710516,576.3484388,15.87955576,232.8996511,30228.20068,1.237839509,351.0742533,39.73701901,1.422445219,352.7517637,53.4489607,1.750337755,354.8589071,62.69790703,1.997380007,354.1710516,576.3484388,15.87955576,232.8996511,30228.20068,1.237839509,351.0742533,6.303730563,357.2242031,39.73701901,-4.91E-117,0,1.422445219,352.7517637,7.310879612,358.8729675,53.4489607,-8.04E-69,0,1.750337755,354.8589071,7.918200997,360.9443779,62.69790703,-1.36E-20,0,1.992894304,354.8331763,19.55576633,361.3436952,814.7215473,-140.474943,-0.267819525,12.07256926,241.8834445,159.1482106,428.0226357,199506.6638,-26936.05367,-0.380467596,1.237839509,15.41498132,946.090929,1.422445219,23.60027037,1272.555872,1.750337755,33.88192238,1492.76223,1.992894304,42.59608348,5993801847,12.07256926,18539646.08,2.76E+16,1.237839509,351.0742533,6.303730563,357.2242031,39.73701901,-4.91E-117,0,1.422445219,352.7517637,7.310879612,358.8729675,53.4489607,-8.04E-69,0,1.750337755,354.8589071,7.918200997,360.9443779,62.69790703,-1.36E-20,0,1.992894299,354.8331771,19.55576102,361.3436959,814.7214531,-140.4751598,-0.26782001,11.92391645,243.9764099,159.0225097,432.7409579,201310.4987,-29211.3437,-0.411042427
1.28683313,129.5426136,14085.5567,1.59158143,172.5839393,19222.86312,2.306516369,229.6228971,20526.99374,2.939813591,256.147472,19019.23498,16.83318472,222.9847328,29988.94093,1.28683313,129.5426136,14085.5567,1.59158143,172.5839393,19222.86312,2.306516369,229.6228971,20526.99374,2.939813591,256.147472,19019.23498,16.83318472,222.9847328,29988.94093,1.28683313,129.5426136,118.682588,238.9625835,27962.99906,-5378.948008,-0.291605163,1.59158143,172.5839393,138.6465402,257.3601955,30453.33879,-9008.445106,-0.422770004,2.306516369,229.6228971,143.2724459,290.6000708,30555.42271,-12836.84953,-0.595552005,2.93545717,256.4385619,137.8052176,308.4823482,29059.31157,-13857.05176,-0.678009548,13.03731527,228.3926727,159.9256465,402.2446832,172874.0559,-26002.79087,-0.39322383,1.28683313,3.763841145,249.8195462,1.59158143,9.037168674,598.4664274,2.306516369,19.37519063,1120.518989,2.93545717,28.22892604,3951939089,13.03731527,17117601.34,2.55E+16,1.28683313,129.5426136,118.682588,238.9625835,27962.99906,-5378.948008,-0.291605163,1.59158143,172.5839393,138.6465402,257.3601955,30453.33879,-9008.445106,-0.422770004,2.306516369,229.6228971,143.2724459,290.6000708,30555.42271,-12836.84953,-0.595552005,2.935457165,256.4385623,137.8052175,308.4823486,29059.31157,-13857.05195,-0.678009558,12.88909656,230.1681178,159.9783086,405.9454947,174185.4083,-27965.34271,-0.421136384
1.000000079,60.00000547,0.001488501,1.000074746,60.00841458,2.38400278,1.083216564,73.03103653,3617.511198,3.108847218,193.0541585,21296.28539,17.28316492,213.5544732,29701.84617,1.000000079,60.00000547,0.001488501,1.000074746,60.00841458,2.38400278,1.083216564,73.03103653,3617.511198,3.108847218,193.0541585,21296.28539,17.28316492,213.5544732,29701.84617,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,2.71E-220,0,1,60,0,84.85281374,0,2.49E-72,0,1.003110608,60.00000551,0.050841721,84.85282445,0.004975721,0.000730086,0.220230158,3.0651443,134.135705,182.2976337,209.6633564,53728.38638,21616.24792,0.577100328,1,83.29682994,0,1,83.29682994,0,1,83.29682994,0,1.003110608,87.80995547,6695593305,3.0651443,68935891.22,9.90E+16,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,2.10E-240,0,1.003110531,60,0,84.85281374,4.55E-13,5.42E-46,0,2.170233266,60,1.17E-06,84.85281374,1.36E-12,-1.36E-30,0
