-1,"я?тЕ зхгяй │оя сФнйЕ ╚ ░щйД │оя сФнйЕ ЦЦДФз √ я?тЕ зхгяй │оя сФнйЕ: Фчй? ≤Е оя рЦгД ?ро░яо зяхЕг хЕ г?ягД мЦАЕ ≤яоДо Ф г?ягД яФ щйм ≤яоДо ║ ЦяоЦ г?ягД яФ ≤Е огяг? о?Д ряйтй хФоДо бйт │ясй Ф ┘ ≤гщя ДгЦ?оДо Ф гФДЕг яФ ЦлхФя ≤яоДо ≤Е  хЕ о?Д гсАгЦ яФ? х?гФяДо. оя г?Д Ц?гД ░яФЕ? нФотгД хЕ о?Д гсАгЦ ░яФ?оДо Ф ░яФЕ? ЕЦ гр йяс ЦсАЦгД тоДо ║ █ФД Ц? о?оДо ≤Е гщяго? ≤Е ЦсАЦгД ДтФДо яг Ц?≤тДо. гзягх гщяго? яг ≤Е ЦсАЦгД ДЦ? тоДо ║ ЦяоЕг Ф ся│ясй нгДФгоЕ яг оя бйт Ц?сФргДоДо йг о?░ягД ?гш? ░я? Д≤ДДо ║ Ф хягсгс осйФягй тя?зй гсАгЦ рДгД бДЕг яг хЕ ≤Д?р? Ф х█Е Ег яг хяг? ДФ≤я? Ф ≤Ащй? Ц? хяоДо █яг≤Е бДЕг ягшД?Цй. лД░? Ц?огДсйДо. г?Д х█Е Ег хря░ тоДо Ф оя нгДЕ гзягх ≤гя Ц?≤яоДо Ф нФо гзягх ЕЦ х█Е Егф? ЕЦ сД гФДЕг огтйЕ гДо ║ Фчй? гругмх нгДЕ Ц?│яс?оДо ≤Е г?Д х█Е йФ гсй (≤Ащй Ф ДФ≤яЕг)║ Ц?░щйЕ : ■ ДЕ ║ г?Д │оя сФнйЕ гсй ■ ?зД? х█Е Цг Д?сй ║ ДФ≤я Ф ≤Ащй? гсй ≤Е │оят оя ля?гД щйм г?ягД сФргДоЕ тоЕ гсй Ф хЕ г?Д ДФ≤я Ф ≤Ащй Ег Ц?░щйЕ гДо : ⌠│оя сФнйЕ ■. ЦДхз : Ашй ДгЦЕ оЕног."
-1,яЦр ░тг?? гр ≤АЦЕ Woman яЦр ░тг?? гр ≤АЦЕ ? woman: ≤АЦЕ ? woman йт≤?А тоЕ гсй гр оФ ≤АЦЕ ? wo хЕ ЦзДг? Фс?АЕ Ф man хЕ ЦзДг? Цяо ┘ хДгхяг?Д wo+mann ?зД? Фс?АЕ ? Цяо. хх?Д?о шях? Ег хЕ рД █Е о?о░гЕ? огяДо┘
-1,"сАгЦ Аьщг оя░яФЕ ЕггзАгЦ ъД?о г░Е гщяго? хЕ оях ЦДрА тЦг гЦоД Ф░щйД грья щ гогяЕ хяч  гЦо?Ц хяг? йсй с?Ц ът? огнА? яг?░гД ся?з хЕ │А?с гьАгз оЕ?о█ФД чгйА? рДл?яЕ г?  Есй Аьщг гьАгз ясгД? ≤Д?о хЕ ДыяЦ?ясо ≤Е гр зДгуя ░яФЕ огзт Ц?хгтДо ,,щчь рФо,хщясй?о,,йФЕя░яФЕ? Есй?о,,"
-1,"Ея≤Е хягй ЦЕЦЕ г?ДФ хягт хщяс ФлФо гА≤А оя богЦс Ег? йя?оДй Ф ЦЦДФз?й щяФт бДЕг оя бЦя?≤г хзАй г?лго Цт≤Агй ЕФяЦФД? Ф Дгрг?? богЦс йя?оДй хг ч?Цй ? йг ? Ергя йФЦгД оя ≤тФяЦгД хЕ щяФт Ц?ясЕ, оямгА?≤Е  щяФтт оя гЦя?≤г ЦЦДФз Ц?хгто, яФ? хсйЕ гогЦс Д?р ДФтйЕ тоЕ ≤Е ня?о Ф щяФт Ф мй? хгргя?гх? бД ЦЦДФз Ц?хгто.  √  ЦйгсщгДЕ Цуящ г?Д гогЦс Дгрг?? Ф Цт≤Агй ЕФяЦФД? то?о хяг? нгДЦЕг Ф гчг?гД хЕ оДхгА огяЕ ║ Ц?щясйД г?ягД Ф ≤тФяЕг?? ≤Е Фчй? гсЦ глДгс Ф ЦФго нФяг≤? сгнй гЦя?≤г Ц?го , хяг? ня?от ся гр │г ДЦ?тДгсД. хгАг? хсйЕ гогЦсФ хнФД?Д ДФтйЕ:  Not sale for in the USA  √  щяФт оягЦя?≤г ЦЦДФз щяФт богЦс гА≤А? оя хгргя║ богЦс Ег? гА≤А огя оя сФ│я Цгя≤й Ег? тЕя║ богЦс йя?оДй Ф щг?Ф гА≤А огя Ф мягЦ гсй"
-1,"гзАгЦ Етогя ФчФз ьФщгД ЦшДгь?с? оя гнхгя ??:?? нхя щФя? гнхгя??-?? гзАгЦ ≤яо сгзй ?? тх ьФщгД ЦшДгь?с? оя │?т гсй ЦФхг?А ЕЦягЕ нФояг оя осй нФо Д░Е Догя?о оя г?Д сгзй ┘ гЦ≤гД Ця░ ФлФо огяо . гЦтх гр сгзй ??:?? йг сгзй ?:?? ухм гЦФгл гА≤йяФ ЦшДгь?с? ньяДг≤? мгуА гр ьФщгД нФят?о? гр ≤Дгя рЦ?Д яо Ц?тФо . │с хДгхяг?Д ░Фт? Ег? ЕЦягЕ нФойгД яг нгЦФт ≤Д?о║мй? ░Фт? нФо яг Дро?≤ хоД нФо Д░пгя?о ≤Е ЦЦ≤Д гсй хЕ тЦг уоЦЕ хрДо . г?Д нхя оя ░Ф░А║Дгсг Ф х? х? с? Д?Фр ЕЦ ░щйЕ тоЕ . Аьщг г?Д │?гЦ ягхЕ ≤сгД? ≤Е сАгЦй?тФД хяг? тЦг гЕЦ?й огяЕ хщясй?о"
1,"гсягя лщй ░?я? Ф йФА?о ЦкА ьгФФс гр рхгД гЦгЦ зА? (з)║ гсягя зА? (з) оя ?≤? гр ЦзяФщйя?Д огДт░гЕ Ег? лгДФя тДгс? оя ЕДо ймч?ч? уФяй ░ящй ЦхД? хя ДмФЕ лщй ░?я? Ф йФА?о ЦкА ьгФФс ┘ ?≤ лщй ьгФФс яг оя чщс хря░? чягя огоД Ф ?≤ Д░ЕхгД Д?р ░пгтйДо йг  АмыЕ лщй ░?я? яг кхй ≤До . яФрЕг ░птй Ф ?≤ яФр ьгФФс ЦгоЕ йнЦ ░пгтйЕ хФо . ЕЦ░гД оя йзлх хФоДо . Д░ЕхгДгД ≤Е хЕ уФяй т?щй хФоЕ гДо ░щйДо ЦмгАЕ : █ФД Цг лщй ░?я? ЦтгЕоЕ Д≤яо?Ц . ЦсфФА?Д Ф огДтлФ?гД йуЦ?Ц ░ящйД ≤Е хг оФях?ДЕг? │?тящйЕ г?Д оФ ьгФФс яг ≤ДйяА ≤ДДо . туй Ф ?≤ яФр ░птй ┘ Е?█ лщй ░?я? ЦтгЕоЕ Дто ┘ ФА? хгр ЕЦ ьгФФс ЦгоЕ йнЦ ░пгтй . ЕЦЕ хг йзлх хЕ оДхгА лФгх г?Д ЦзЦг. ьгФФс Ея туй Ф ?≤ яФр Ц?йФгДо ?≤ йг сЕ йнЦ х░пгяо .нхя │?█?о ┘ й?Ц ймч?чгй?  лгДФя тДгсгД гр сягся оД?г ящйДо ЕДо . ЕЦЕ гпзгД огтйДо ≤Е йг мгАг лщй░?я? ьгФФс яг До?оЕ гДо . ймч?чгй │?█?оЕ йя то ФА? х? щг?оЕ хФо . хзо гр ?≤ сгА лФгД? гр огДтлФ?гД ≤Е гЕА хА▌?≤ хФоЕ хЕ й?Ц ймч?ч Ц?░Ф?о . лФгх ЦзЦг оя ДЕл гАхАгшЕ зА? гхД гх? ьгАх ДФтйЕ тоЕ . ЦД гФД ≤йгх яг ЦьгАзЕ ≤яоЦ Ф г?Д ЦьАх яг гФДлг о?оЦ оя ньхЕ г? хЕ ДгЦ ьгФФс . ймч?чгй тяФз то Ф ДЕл гАхАгшЕ яг гФяоДо . ньхЕ ьгФФс █Д?Д ДФтйЕ тоЕ : т░щйг гр нАчй ьгФФс ≤Е хг гягоЕ ног хгяогя Ц?░яоо хо?Д ░ФДЕ ≤Е ьгФФс ЦгоЕ │яЕг? нФо яг хгр Ц?≤До Ф ьгФФс Дя гр зыЦй гАЕ? гт≤ гр █тЦгДт лгя? тоЕ . ьгФФс ЦгоЕ Дро?≤ Дя Ц?░яоо Ф ?≤ чьяЕ гр гт≤ гФ Ц?нФяо Ф хгяогя Ц?░яоо . й?Ц ймч?чгй щ?АЦЕгяФ АмыЕ хЕ АмыЕ █≤ Ц?≤ДДо Ф г?Д Фгчз?й яг Ц?│п?яДо . ┘..?г зА? (ньхЕ ???)"
1,"хФсЕ гЦгЦ лЦзЕ г? оя йя≤?Е хя осй с░ чЕяЦгД║ г?Д с░ оя рАрАЕ ? йя≤?Е лгД ? Дщя яг Длгй огоЕ Ф гЦгЦ лЦзЕ бД ЦмА оя йя≤?Е хя осйгД м?ФгД хФсЕ Ц?рДо!!"
-1,"угхй йнЦ Цяш хЕ т?тЕ Цгт?Д хЕ чуо сячй ЦЕЦ ЦЕЦ ЦЕЦ Етогя хс?гя ЦЕЦ !!! Аьщг гьАгз ясгД? ≤Д?о. очй ≤Д?о ≤Е г░я оям?Д ягДДо░? оятх ЦФяо гугхй йнЦ Цяш хЕ т?тЕ лАФ чягя ░ящй?о гр роД хящ │г≤ ≤Д Ф │гт?оД бх хЕ т?тЕ х│яЕ?р?о р?яг йнЦ Цяш хг бх ЦнАФь тоЕ Ф хуФяй ?≤ ЦнАФь т?я? Ц? ░яоо ≤Е йг ???? ояуо о?о тЦг яг гр х?Д Ц? хяо с│с тЦг ЦлхФяхЕ йФчщ оя ≤Дгя лгоЕ Ц?тФ?о Ф оя г?Д ЦФчз йхо?А хЕ ?≤ чяхгД? хяг? орогД нФгЕ?о то г?Д й≤Д?≤ ло?ойя?Д ЦФяо гсйщгоЕ йФсь орогД гсй║ хЕ йгр░? █До?Д ЦФяо гр г?Д ░ФДЕ сячй оя лгоЕ Ег ░ргят тоЕ гсй.АьщгП чж?Е яг ло? ░ящйЕ Ф ЦФжФз яг хяг? йЦгЦ? оФсйгД мй? ≤сгД? ≤Е ягДДо░? ДЦ? ≤ДДо Д?р хщясй?о."
-1,"хЕ огя бФ?нйЕ тоД оФ онйя йФсь │оятгД║ гзогЦ оФ онйя ?ро? йФсь │оя т?тЕ г? Ф ЦзйготгД . Аьщг х ░яФЕ Ег? о?░Е хщясй?о йг ≤гЦА │нт тЕ Ф хх?ДДо. ?≤ Цяо ЦсАЦгД зях? оФ онйя нФо яг огя ро ║гФ хя г?Д хгФя хФо ≤Е хг ≤тйД оФ онйят оя бД оД?гног хЕ гФ оФ ЕФя? хЕтй? Ц?оЕо"
-1,"Ця░ оя гкя Цуящ ДФтгхЕ ││с? Ф няЦгЕг? бАФоЕ║ сАгЦ. ЦйцсщгДЕ о?яФр онйя? ? сгАЕ оя ?≤? гр х?ЦгясйгД Ег? йЕягД щФй то Ф зАй Ця░ Ф? Цуящ ДФтгхЕ ││с? хФоЕ ┘≤Е ЦгЕ чхА Фр?я ЦмйяЦ хЕогтй оя йАФ?р?ФД гзАгЦ ≤яо щзАгП гр ДФтгхЕ ││с? гсйщгоЕ Д≤Д?о хЕ оА?А ФлФо Ф?яФс? ДгтДгнйЕ ≤Е зАгЦй бД ? яФр йх Ф с│с щФй тну Ц? хгто. гЦяФр гр ьящ Фргяй хЕогтй ДгЦЕ г? хЕ йЦгЦ х?ЦгясйгД Ег гр лЦАЕ х?ЦгясйгД Цм≤ роЕ то Ф гр йЦгЦ │ясДА х?ЦгясйгД Ег нФгсйЕ тоЕ гьАгз ясгД? ≤ДДо.АьщгП щзАгП йг гьАгз кгДФ? гр Цуящ гчАгЦ р?я нФоогя? тФо.?-сФс?с Ф ≤гАхгс?-гДФгз ДФтгхЕ ?- █?│с Ф │щ≤. Ф ЦмуФАгй тя≤й с?АгДЕ схр лог нФо огя? ≤Д?о АьщгП гДйтгя оЕ?о йг ЦяоЦ хг нхя тФДо ."
1,"≤тщ огДтЦДо гсйягА?г?? Ф ЦсАЦгД тоД Ф?║ ≤тщ ?≤ гтйхгЕ оя чябД! йзого? гр огДтЦДогД лЦз тоДо йг хг ймч?ч оя ЦйД чябД ╨ ньг Ф гтйхгЕ? оя бД х?гхДо Ф хЕ г?Д йяй?х чябД яг яо ≤ДДо!!!! ┘ Апг хс?гя оя ЦйД чябД Ф ≤АЦгй бД очй ≤яоДо йг г?Д≤Е хЕ г?Д б?Е яс?оДо ≤Е оя ЦФяо огсйгД мжяй  сА?ЦгД гсй ≤Е Фчй? ЦФя█Е г? Ат≤я мжяй сА?ЦгД яг Ц?х?До хЕ сг?я ЦФя█Е Ег Ц?░Ф?о :│ДгЕ х░?я?о йг Ат≤я сА?ЦгД тЦг яг няо Д≤ДДо (Аг?мьЦД≤Ц) оя мгА? ≤Е: г?Д ≤АЦЕ оя рхгД зях? щчь оя ЦФяо няо тоД т?тЕ хЕ ≤гя Ц?яФо гЦг ЦФя█Е Ег бД яг ояхгяЕ ? нФо х≤гя хяоЕ гДо.!!! │с г?Д гт≤гА? гсй ≤Е Ц?йФгД хЕ ЦйД чябД ░ящй !!!! хзо гр бД ?≤ огДтЦДо гсйягА?г?? оя ймч?чгй зАЦ? нФо ≤тщ ≤яо ≤Е:х?т гр ?? ояуо гр штг? нгял? хоД ЦФя█Е Ег яг т?тЕ йт≤?А Ц?оЕо Ф хг ≤тщ г?Д ЦзлрЕ ? чябД хАгщгуАЕ хЕ гсАгЦ г?ЦгД бФяо Ф ЦсАЦгД тоДт яг гзАгЦ ДЦФо. Аг гАЕ гАг гАЕ гАЦА≤ гАмч гАЦх?Д. гДйтгяоЕ?о хЕ гщйнгя чябД"
-1,"≤ДйяА Дг ЦмсФс тх≤Е Ег? глйЦгз? йг сгзгй? о?░я гзжг? ЦмйяЦ ░яФЕ сАгЦ Ф нсйЕ Дхгт?о ╨ (≤ДйяА ≤гЦАг■ Дг ЦмсФс ≤А?Е тх≤Е Ег? глйЦгз?) йг сгзгй? о?░Е тяФз Ц?тЕ ┘ г?Д нхя? гсй ≤Е гАгД хЕ уФяй ясЦ? йФ? сг?й │А?с щйг гзАгЦ то.оя бня А?Д≤║ сг?й │А?с щйг яФ Ц?ргяЦ ≤гЦА ЦьгАзЕ ≤Д?о┘ хг йФлЕ хЕ йхуяЕ ??? чгДФД гсгс лЦЕФя? гсАгЦ? г?ягД Ф ь? Аг?мЕ сгА ???? хЕ осйФя тну я?гсй чФЕ чжг??Е║ йгсгзгй? о?░я щ?Айя?Д░ (≤ДйяА ≤гЦАг■ Дг ЦмсФс ≤А?Е тх≤Е Ег? глйЦгз?) гляг Ц? тФо Ф йЦгЦ? йнАщгй оД?г? Цлгр? Аг?Д║ Фг?хя║ Фгйс г│ Ф ш?яЕ┘ │?░я? Ц? тФо Ф ЦйнАщгД║ гзЦгА чгДФД Ц? тФДо. тям йнАщгй ФгяоЕ ╨ ?- х? гмйягЦ? хЕ тну гФА ≤тФя║ ЦчгЦ ЦзыЦ яЕхя?. ? √ х? гмйягЦ? хЕ тЕог. ? √ х? гмйягЦ? хЕ гтнгу мч?ч? Ф мчФч?. ? √ гясгА ≤яоД з≤с ?г щ?АЦ ЦхйпА. ля?ЦЕ м≤ФЦй? тгЦА ЦФгяо р?я Ц? хгто ╨ ? √ гр ? ЦгЕ йг ? сгА мхс йзр?я?. ? √ ля?ЦЕ Дчо?. ? √ тАгч. Аьщг гьАгз ясгД? ≤Д?о┘ │А?с щйг ╨ "
-1,сАгЦ оФсйгД Аьщг Е?█ ≤с йА░ягЦ яФ бхо?й Д≤ДЕ █ФД щ?Айя тоЕ г░Е гхо?й ≤Д?о о?░Е ≤гя ДЦ?≤ДЕ Ф щ?Айя Ц?тЕ . Аьщг гьАгз ясгД? ≤Д?о йА░ягЦ оя ДснЕ ло?от гЦ≤гД щясйгоД з≤с Ф щ?АЦ яг хяг? г?ягД хяогтйЕ гсй.
1,??? йФлЕ ≤Д?о ??? ?????? ??? ?? ????? ????? ?? ?? ???? ???? ??????? ??? ?????? ??? ??? ??????? ?? ?? ???? ????? (???? ?? ??? ?? ??? )???? ???? .??? ??? ???? ???? ??? ?????????? ??? ??? ?????? ???? ???? . ????? ??? ???? ???? ?? ??? ??? ????? ??? ?? ??? ??? ?????? ?? ???? ?????? ???? ?? ?? ????? ???? ???? ????? .??? ??????? ??? ?? ???? ?????? ??? ???????? ????? ??? ???? ???? ?? ?? ?? ????? .
1,хнтФо░? нАгщ? нФояФ хЕ ЦДгсхй щяг яс?оД оЕЕ щля! сАгЦ ≤сгД? ≤Е тЦгяЕ ≤гяй Цгт?Д нФо яг йг сгзй ?? гЦтх хЕ ???????? хщясйДо ≤А?Е ляг?Ц Цгт?Д хЕ ЦДгсхй оЕЕ щля хнт?оЕ Ц?тФо Аьщг гьАгз ясгД? тФо.
-1,"х? гмйягЦ? хЕ ≤зхЕ. онйя? Д?ЦЕ хяЕДЕ лАФ? ≤зхЕ Ц? ячуЕ Ф ≤с? ≤гя?т ДогяЕ ! ! ! ! "" оя │гсн хЕ тг?зЕ "" ячу онйя хо│Фтт ЦчгхА ≤зхЕ ! ! "" : г?Д Ф?о?Ф лзА? гсй Ф ЦмуФА ЦФДйг▌ оФ чьзЕ щ?АЦ лог░гДЕ хя яФ? ЕЦ Ц? хгто ! яо г?Д ≤А?│ хоФД гяг?Е оАг?А щД? Д?р Ц?ся гсй ! ≤гщ?сй хЕ рФгя мгжя оя щ?АЦ очй ≤Д?Ц ≤Е Е?█ йФлЕ ?г Фг≤Дт? хЕ г?Д чсЦй гр йуФ?я ДогяДо Ф Д≤йЕ нАгщ гДйыгя? яг ДЦ? х?ДДо ! оя уФяй ФчФз █Д?Д х? мяЦй? бт≤гя? ║ хгрнФяо бД оя лЕгД гсАгЦ ?ч?Дг щягйя гр гясгА ?≤ ≤А?│ оя тх≤Е Ег? глйЦгз? хФо ! Ф?о?Ф? рЦ?ДЕ ≤А?│ ЦяхФь хЕ мл зЦяЕ ?≤ гД?ЦгйФя │г≤сйгД? Цч?Ц ох? хЕ ДгЦ Naseer Haider Siddiqui ║ оя сгА ????  гсй ≤Е оя ??  Цгяс ????  бД яг оя ?Фй?Фх ЦДйтя ≤яоЕ гсй . "
1,"тг?зЕ Д?сй н?А? лгАх Есй , богЦс йя?оДй хг ч?Цй ?  йг ?  Ергя йФЦгД оя ≤тФя хЕ щяФт Ц?ясЕ , оямгА?≤Е щяФтт оя гЦя?≤г ЦЦДФз Есй , яФ? хсйЕ гогЦс Д?р ДФтйЕ тоЕ ≤Е ня?о Ф щяФт Ф мй? хгргя?гх? бД ЦЦДФз Есй . ЦйгсщгДЕ Цуящ г?Д гогЦс Дгрг?? Ф Цт≤Агй ЕФяЦФД? хЕ оДхгА огяЕ ║ Ц?щясйД г?ягД Ф ≤тФяЕг?? ≤Е Фчй? гсЦ глДгс Ф ЦФго нФяг≤? сгнй гЦя?≤г Ц?го , хяг? ня?от ся гр │г ДЦ?тДгсД . хгАг? хсйЕ гогЦсФ хнФД?Д ДФтйЕ Not sale for in the USA "" оя │гсн хЕ тг?зЕ "" ЦЦДФз?й щяФт богЦс йя?оДй оя бЦя?≤г хоА?А г?лго Цт≤Агй Дгрг?? ! ! "" : щяФт богЦс "" йя?оДй "" оя гЦя?≤г ЦЦДФз Д?сй Ф оя щяФт░гЕЕг Ф г?ДйяДй чгхА йЕ?Е гсй ! хг щяж умй гозг? тг?зЕ ║ бЦя?≤г??Ег хг оял г?Д лЦАЕ Цг яг ЕФт?гя ДЦ? ≤яоДо ! оял зхгяй "" хяг? щяФт оя бЦя?≤г Д?сй "" ║ ?≤? гр ягЕ Ег? ЦчгхАЕ хг щягя ЦгА?гй? гсй ! г?Д ≤гя гр хгр░тй Цлоо ЦмуФАгй угоя тоЕ хЕ хгргя огнА? бЦя?≤г лАФ░?я? Ц? ≤До . сгрЦгД шпг Ф огяФ? ≤тФя ░ргят? гр Цжя хФоД г?Д богЦс ДогтйЕ Ф гнйАгАгй ЕФяЦФД? Ф Дгрг?? яг гр зФгяж бД ДЦ? огДо. "
1,"тг?о н?А? гр тЦг оА?А г?ЦгД Д?гФяоД нсяФ│яФ?р ║ тгЕ г?ягД яг хЕ гсАгЦ г?Д Ц?огД?о ≤Е │?гЦхя ЦсАЦгДгД ║ ДгЦЕ яг хг гсЦ Ф? бшгр Д≤яоЕ Ф гФ ДгЦЕ яг │гяЕ ≤яоЕ . . . гЦг мч?чй █?сй © ! ! ! │?≤? гр гсАгЦ хЕ г?ягД бЦо . нсяФ│яФ?р гФ яг хЕ мжФя нФгсй . гр Ф? ояхгяЕ гсАгЦ │яс?о . . . Ф? ░щй : оя о?Д Цг │ясйт ног ЦЕЦйя?Д ЦФяо гсй ! нсяФ│яФ?р ░щй : Цг 1100 сгА гсй ≤Е ног│ясй?Ц ! ! ! │?≤ ░щй : оя гсАгЦ рДоЕ хЕ ░Фя≤яоД онйя ║ ≤гя мягЦ? гсй ! нсяФ│яФ?р ░щй : Ц░я г?Д ≤гя яг гДлгЦ Ц?ого?о ║ ДД░ хя тЦг . онйягД Цг гАЕЕ ЕсйДо ! ! ! │?≤ ░щй : хяоЕ огя? оя гсАгЦ мягЦ гсй ! нсяФ│яФ?р ░щй : Цг гр рЦгД ≤ФяФт хря░ ║ хяоЕ огя? Д≤яо?Ц ! ! ! │?≤ ░щй : оя гсАгЦ ЕЦЕ хягхя До ! нсяФ│яФ?р ░щй : оя г?ягД ║ ЦД ЕЦ г░я гтйхгЕ ≤ДЦ хЕ ого░гЕ Ц?яФЦ ! ! ! ! Ф йг бДлг хмк ьФА ≤т?о ≤Е гсАгЦ █?р ло?о? хяг? г?ягД Догтй ! нсяФ│яФ?р ДгЦЕ яг │гяЕ ≤яо Ф хЕ │?≤ ░щй : г░ятЦг гАгД Ц?нФгЕ?о ягЕ гДсгД?й яг │?ог ≤Д?о ║ Цг 1100 сгА │?т бДяг │?ог ≤яоЕ г?Ц "" "
1,гЦтх гФА ЦгЕ ялх гсй Ф тх бярФЕг ( А?АЕ гАяшг?х ) . Ея≤с оЕ Дщя яг грбшгр ЦгЕ ялх б░гЕ ≤До йЦгЦ ░ДгЕгДт хнт?оЕ Ц?тФо . . Чмжяй ЦмЦо ( у )
1,сАгЦ хЕ ЕЦЕ оФсйгД зр?ргД гААЕ Длгй хоЕ ЕЦЕ Цг ЦсАЦгДгД яг зр?ргД з≤сЕг?? ≤Е ЦтгЕоЕ Ц?≤Д?о нгДЕ ≤зхЕ г? гсй ≤Е оя ≤Д?г оясй ≤яоД мящЕг? мх?х ЦгД ЦмЦо Цуьщ? ( у ) Ащы хЕ Ащы хЕ мч?чй │?ФсйЕ г?Д ДчтЕ гхА?с гсй хяг? йщячЕ гщ≤Д? х?Д ЦсАЦгДгД хря░? ░щй ≤Е яФр? Ц?ясо ≤Е ?≤ нгДЕ ≤зхЕ о?░я? хДг Ц?тФо Ф ЦсАЦгДгД нгДЕ ≤зхЕ оя Ц≤Е яг о?░Е р?гяй ДЦ?≤ДД Ф ЕЦЕ хЕ сФ? о?░я Ц?яФДо гААЕ Длгй хоЕо гхА?с хя ЦсАЦгД ЦсАь тоЕ зр?ргД озг ≤Д?о ног Цгяг ясй░гя ≤До мйЦг г?Д ЦФяо яг хЕ зАЦг х░?о Фг?Д яг мйЦг Дтя ≤Д?о йг ЦсАЦгДгД ░ЦягЕ ДтФДо . 
-1,"оя ░птй гсйго ЦмЦФо щят█?гД оя оФгроЕЦ щяФяо?Д ЦгЕ 1395  ЦДчАх ≤ДДоЕ йя?Д нхя? ≤Е лгЦзЕ г?ягД? яг Цйгкя ≤яог?Д │?я щяргДЕ Ф ЕДяЦДо лЕгД? ЦмЦФо щят█?гД ( ргоЕ ?  хЕЦД ????  оя гущЕгД ) Дчгт хря░ г?ягД? оя сД 82  сгА░? хЕ зАй ≤ЕФАй сД ║ ухм гЦяФр г?Д рЦ?Д щгД? яг Фогз ░щйЕ Ф хЕ ЦА≤Фй зАга │?Фсйгсйго щя█?гД хря░йя?Д Д░гя░я ≤Е оД?г ≤Е нгАч тгЕ≤гя Ег? зы?Ц Ф? хФо ухм щяог с?роЕ щяФяо?Д сгзй 9  ухм оя хЕтй рЕяг чьзЕ ЕДяЦДогД хяг? гягЦт гхо? хнг≤ с│яоЕ нФгЕо то . "
1,"≤Ц?А ≤?сй ? ≤Ц?А гхД р?го оясгА ??  Еля? грьящ гЦгЦ зА? хм≤ФЦй щгяс ЦДуФх то ║ гЦг │с гр ФгчзЕ м≤Ц?й Ф нАз гЦгЦ зА? гр нАгщй "
1,сАгЦ яФхг й ≤Ц│гД? йгрЕ йгс?с йФА?о ░Фт? Future оя йА░ягЦ ягЕ гДогр? тоЕЦЕ огяД грт ░Фт? ?≤ Ф Д?Ц Ц?А?ФД? яг?░гД Ео?Е Ц?░?яДЕЦ?Д мгАг яФ? А?Д≤ р?я ≤А?≤ ≤Д йг йФ ЕЦ ░Фт? лг?рЕ х░?я? : https : / / telegram .m 
-1,"ЕЦФДьФя ≤Е Ц? х?Д?о ≤Дгя │Фт≤ йФ? █схт й?шЕ , нФгЕтг ≤сг?? ≤Е х█Е ≤Ф█≤ огяДо Цг? х?х? ЕгтФДФ █≤ ≤ДД."
1,"я??с Ця≤р гьАгз ясгД? Ф яФгхь зЦФЦ? Фргяй бЦФрт Ф │яФят : йЦгЦ Цогяс сягся ≤тФя ??  щяФяо?Д йзь?А гсй я??с Ця≤р гьАгз ясгД? Ф яФгхь зЦФЦ? Фргяй бЦФрт Ф │яФят ░щй : зА?яшЦ гДйтгя хян? гнхгя ЦхД? хя зоЦ йзь?А? Цогяс оя яФр ??  щяФяо?Д ║ йЦгЦ Цогяс оя г?Д яФр оя сягся ≤тФя йзь?А гсй . "
1,"хЕ ░ргят Ця≤р гьАгз ясгД? Ф яФгхь зЦФЦ? Фргяй бЦФрт Ф │яФят ║ зА?яжг лог?? ║ гыЕгя огтй : оя яФр ??  щяФяо?Д Е?█ ЦоясЕ г? оя йЕягД Ф сг?я Дчгь ≤тФя оя Е?█ Цчьз? ог?я Д?сй Ф оя г?Д яФр йЦгЦ Цогяс ≤тФя йзь?А гсй. "
-1,лАсЕ щйДЕ ░ягД оя ≤?т ! оя ≤?т █Е Ц? ░пяо © ░ргятЕг? яс?оЕ гр ≤?т мг≤?сй ЦзгФДй гЦД?й? я??с лЦЕФягр Цмгщы?Д │гсогя нФгсйЕ ЕйА ЦмА гчгЦй ящсДлгД? Ф яФмгД? Фсг?я ЦозФ?Д ягйя≤ ≤яоЕ Фоя с│гЕ ≤?т Цсйчя тФДо . йзого р?го? хго?░гяо хг Ахгс с?гЕ ФуФяйЕг? │Фт?оЕ оя гьягщ ЕйА ЦсйчятоЕ гДо . йг тзгз ?≤ ≤?АФЦйя? ЕйА ≤с? мч йяоо Догяо . Д?яФЕг? гьАгзгй хг Еог?й Цсйч?Ц Фр?я ! оя щяФо░гЕ ≤?т гсйчягя ?гщйЕ Ф█До щяФДо ЕФг│?Цг? зях? мгЦА тну?йЕг? шях? ЕЦ ояЦ?гД бДгД ЦтгЕоЕ тоЕ гДо ≤Е хгЦгт?ДЕг? ЦнуФу хЕ ЕйА? оя Дро?≤? ЕйА ЦмА гчгЦй ящсДлгД? Ф яФмгД? гДйчгА огоЕ тоЕ гДо . 
1,сЕ мящ бня ≤ФяФт : йгхФйЦ яг │рт≤гД мЦА ≤ДДо йг ЕЦЕ хогДДо Е?█ ьх?х? ДЦ?йФгДо лАФ Ця░ яг х░?яо . йЦгЦ ьАгЕг?Ц яг оя Цс?я мя≤йЦ хя?р?о йг ЦяоЦ хогДДо ЦгА ДйФгДсй ДлгйЦ оЕо . осй Ег?Ц яг гр йгхФй х?яФД х░пгя?о йг хогДДо ≤Е хг?о хг осй нгА? ящй . 
